,property_id,check_in_date,room_category,successful_bookings,capacity
8102,19562,2022-07-21,RT1,13,30
8103,19563,2022-07-21,RT1,11,30
8104,17558,2022-07-21,RT1,7,19
8105,16558,2022-07-21,RT1,10,19
8106,17560,2022-07-21,RT1,16,40
8107,19558,2022-07-21,RT1,15,40
8108,19560,2022-07-21,RT1,16,26
8109,17561,2022-07-21,RT1,14,26
8110,16560,2022-07-21,RT1,17,34
8111,16561,2022-07-21,RT1,9,18
8112,16562,2022-07-21,RT1,11,31
8113,16563,2022-07-21,RT1,21,41
8114,17559,2022-07-21,RT1,18,32
8115,17562,2022-07-21,RT1,7,20
8116,17563,2022-07-21,RT1,13,25
8117,18558,2022-07-21,RT1,6,15
8118,18559,2022-07-21,RT1,11,42
8119,18561,2022-07-21,RT1,14,33
8120,18562,2022-07-21,RT1,20,38
8121,18563,2022-07-21,RT1,11,27
8122,19559,2022-07-21,RT1,8,24
8123,19561,2022-07-21,RT1,16,36
8124,17564,2022-07-21,RT1,5,16
8125,19562,2022-07-21,RT2,11,23
8126,18563,2022-07-21,RT2,12,29
8127,17561,2022-07-21,RT2,18,36
8128,17558,2022-07-21,RT2,20,50
8129,16562,2022-07-21,RT2,17,43
8130,16561,2022-07-21,RT2,13,24
8131,16558,2022-07-21,RT2,11,22
8132,19560,2022-07-21,RT2,16,38
8133,16563,2022-07-21,RT2,21,38
8134,16559,2022-07-21,RT2,19,41
8135,19559,2022-07-21,RT2,17,41
8136,19558,2022-07-21,RT2,13,39
8137,17559,2022-07-21,RT2,20,39
8138,16560,2022-07-21,RT2,15,34
8139,18562,2022-07-21,RT2,19,34
8140,18559,2022-07-21,RT2,17,44
8141,17563,2022-07-21,RT2,21,44
8142,17562,2022-07-21,RT2,12,30
8143,18558,2022-07-21,RT2,11,30
8144,17564,2022-07-21,RT2,13,40
8145,18561,2022-07-21,RT2,20,40
8146,18560,2022-07-21,RT2,27,40
8147,17560,2022-07-21,RT2,20,45
8148,19561,2022-07-21,RT2,17,45
8149,19563,2022-07-21,RT2,19,45
8150,19563,2022-07-21,RT3,13,29
8151,19562,2022-07-21,RT3,16,29
8152,19561,2022-07-21,RT3,12,29
8153,18562,2022-07-21,RT3,14,29
8154,17558,2022-07-21,RT3,13,27
8155,17562,2022-07-21,RT3,10,27
8156,19559,2022-07-21,RT3,10,27
8157,16558,2022-07-21,RT3,4,8
8158,16560,2022-07-21,RT3,7,20
8159,16562,2022-07-21,RT3,7,18
8160,19558,2022-07-21,RT3,7,21
8161,16563,2022-07-21,RT3,8,20
8162,17559,2022-07-21,RT3,8,16
8163,17561,2022-07-21,RT3,8,19
8164,17563,2022-07-21,RT3,8,16
8165,18563,2022-07-21,RT3,8,23
8166,18560,2022-07-21,RT3,13,24
8167,16559,2022-07-21,RT3,14,32
8168,18559,2022-07-21,RT3,9,23
8169,17564,2022-07-21,RT3,10,24
8170,17560,2022-07-21,RT3,12,25
8171,18561,2022-07-21,RT3,12,25
8172,16561,2022-07-21,RT3,11,21
8173,18558,2022-07-21,RT3,11,26
8174,19560,2022-07-21,RT3,11,19
8175,17558,2022-07-21,RT4,2,6
8176,19563,2022-07-21,RT4,2,6
8177,19559,2022-07-21,RT4,2,3
8178,16558,2022-07-21,RT4,2,3
8179,18561,2022-07-21,RT4,4,9
8180,16561,2022-07-21,RT4,5,10
8181,17560,2022-07-21,RT4,5,13
8182,17564,2022-07-21,RT4,7,17
8183,18560,2022-07-21,RT4,7,15
8184,19560,2022-07-21,RT4,7,16
8185,18559,2022-07-21,RT4,6,19
8186,17563,2022-07-21,RT4,10,19
8187,19562,2022-07-21,RT4,8,14
8188,17559,2022-07-21,RT4,7,14
8189,18558,2022-07-21,RT4,9,20
8190,18562,2022-07-21,RT4,10,20
8191,18563,2022-07-21,RT4,9,18
8192,16563,2022-07-21,RT4,10,18
8193,16559,2022-07-21,RT4,8,18
8194,16562,2022-07-21,RT4,3,6
8195,17562,2022-07-21,RT4,3,6
8196,16560,2022-07-21,RT4,3,7
8197,19558,2022-07-21,RT4,3,7
8198,19561,2022-07-21,RT4,3,7
8199,17561,2022-07-21,RT4,3,4
8200,19563,2022-07-22,RT3,13,29
8201,16559,2022-07-22,RT1,13,30
8202,18560,2022-07-22,RT1,16,30
8203,19562,2022-07-22,RT1,16,30
8204,19563,2022-07-22,RT1,14,30
8205,17558,2022-07-22,RT1,8,19
8206,16558,2022-07-22,RT1,10,19
8207,17560,2022-07-22,RT1,18,40
8208,19558,2022-07-22,RT1,15,40
8209,19560,2022-07-22,RT1,13,26
8210,17561,2022-07-22,RT1,12,26
8211,16560,2022-07-22,RT1,15,34
8212,16561,2022-07-22,RT1,9,18
8213,16562,2022-07-22,RT1,15,31
8214,16563,2022-07-22,RT1,23,41
8215,17559,2022-07-22,RT1,13,32
8216,17562,2022-07-22,RT1,8,20
8217,17563,2022-07-22,RT1,12,25
8218,18558,2022-07-22,RT1,5,15
8219,18559,2022-07-22,RT1,12,42
8220,18561,2022-07-22,RT1,15,33
8221,18562,2022-07-22,RT1,18,38
8222,18563,2022-07-22,RT1,12,27
8223,19559,2022-07-22,RT1,11,24
8224,19561,2022-07-22,RT1,16,36
8225,17564,2022-07-22,RT1,5,16
8226,19562,2022-07-22,RT2,14,23
8227,18563,2022-07-22,RT2,12,29
8228,17561,2022-07-22,RT2,18,36
8229,17558,2022-07-22,RT2,19,50
8230,16562,2022-07-22,RT2,15,43
8231,16561,2022-07-22,RT2,14,24
8232,16558,2022-07-22,RT2,12,22
8233,19560,2022-07-22,RT2,23,38
8234,16563,2022-07-22,RT2,20,38
8235,16559,2022-07-22,RT2,20,41
8236,19559,2022-07-22,RT2,18,41
8237,19558,2022-07-22,RT2,14,39
8238,17559,2022-07-22,RT2,23,39
8239,16560,2022-07-22,RT2,15,34
8240,18562,2022-07-22,RT2,17,34
8241,18559,2022-07-22,RT2,19,44
8242,17563,2022-07-22,RT2,21,44
8243,17562,2022-07-22,RT2,11,30
8244,18558,2022-07-22,RT2,13,30
8245,17564,2022-07-22,RT2,14,40
8246,18561,2022-07-22,RT2,23,40
8247,18560,2022-07-22,RT2,20,40
8248,17560,2022-07-22,RT2,20,45
8249,19561,2022-07-22,RT2,18,45
8250,19563,2022-07-22,RT2,21,45
8251,19562,2022-07-22,RT3,14,29
8252,19561,2022-07-22,RT3,12,29
8253,18562,2022-07-22,RT3,13,29
8254,17558,2022-07-22,RT3,10,27
8255,17562,2022-07-22,RT3,10,27
8256,19559,2022-07-22,RT3,12,27
8257,16559,2022-07-22,RT3,20,32
8258,16558,2022-07-22,RT3,4,8
8259,16562,2022-07-22,RT3,6,18
8260,17559,2022-07-22,RT3,7,16
8261,18559,2022-07-22,RT3,7,23
8262,16560,2022-07-22,RT3,8,20
8263,17563,2022-07-22,RT3,8,16
8264,17561,2022-07-22,RT3,9,19
8265,18563,2022-07-22,RT3,9,23
8266,19558,2022-07-22,RT3,9,21
8267,19560,2022-07-22,RT3,9,19
8268,17564,2022-07-22,RT3,9,24
8269,17560,2022-07-22,RT3,10,25
8270,16561,2022-07-22,RT3,12,21
8271,18558,2022-07-22,RT3,12,26
8272,18560,2022-07-22,RT3,12,24
8273,18561,2022-07-22,RT3,12,25
8274,16563,2022-07-22,RT3,11,20
8275,17562,2022-07-22,RT4,2,6
8276,19563,2022-07-22,RT4,2,6
8277,16558,2022-07-22,RT4,2,3
8278,19558,2022-07-22,RT4,4,7
8279,18561,2022-07-22,RT4,4,9
8280,16561,2022-07-22,RT4,5,10
8281,17564,2022-07-22,RT4,6,17
8282,17560,2022-07-22,RT4,7,13
8283,19559,2022-07-22,RT4,1,3
8284,18560,2022-07-22,RT4,8,15
8285,19560,2022-07-22,RT4,8,16
8286,18559,2022-07-22,RT4,6,19
8287,17563,2022-07-22,RT4,12,19
8288,19562,2022-07-22,RT4,7,14
8289,17559,2022-07-22,RT4,7,14
8290,18558,2022-07-22,RT4,9,20
8291,18562,2022-07-22,RT4,11,20
8292,18563,2022-07-22,RT4,8,18
8293,16563,2022-07-22,RT4,10,18
8294,16559,2022-07-22,RT4,9,18
8295,16562,2022-07-22,RT4,3,6
8296,17558,2022-07-22,RT4,3,6
8297,16560,2022-07-22,RT4,3,7
8298,19561,2022-07-22,RT4,3,7
8299,17561,2022-07-22,RT4,3,4
8300,19563,2022-07-23,RT3,17,29
8301,18560,2022-07-23,RT1,23,30
8302,19562,2022-07-23,RT1,24,30
8303,19563,2022-07-23,RT1,19,30
8304,17558,2022-07-23,RT1,13,19
8305,16558,2022-07-23,RT1,14,19
8306,17560,2022-07-23,RT1,25,40
8307,19558,2022-07-23,RT1,16,40
8308,19560,2022-07-23,RT1,21,26
8309,17561,2022-07-23,RT1,20,26
8310,16560,2022-07-23,RT1,23,34
8311,16561,2022-07-23,RT1,14,18
8312,16562,2022-07-23,RT1,17,31
8313,16563,2022-07-23,RT1,32,41
8314,17559,2022-07-23,RT1,22,32
8315,17562,2022-07-23,RT1,10,20
8316,17563,2022-07-23,RT1,19,25
8317,18558,2022-07-23,RT1,9,15
8318,18559,2022-07-23,RT1,20,42
8319,18561,2022-07-23,RT1,25,33
8320,18562,2022-07-23,RT1,26,38
8321,18563,2022-07-23,RT1,16,27
8322,19559,2022-07-23,RT1,16,24
8323,19561,2022-07-23,RT1,22,36
8324,17564,2022-07-23,RT1,8,16
8325,19562,2022-07-23,RT2,16,23
8326,18563,2022-07-23,RT2,16,29
8327,17561,2022-07-23,RT2,26,36
8328,17558,2022-07-23,RT2,30,50
8329,16562,2022-07-23,RT2,26,43
8330,16561,2022-07-23,RT2,18,24
8331,16558,2022-07-23,RT2,18,22
8332,19560,2022-07-23,RT2,32,38
8333,16563,2022-07-23,RT2,27,38
8334,16559,2022-07-23,RT2,31,41
8335,19559,2022-07-23,RT2,25,41
8336,19558,2022-07-23,RT2,19,39
8337,17559,2022-07-23,RT2,32,39
8338,16560,2022-07-23,RT2,18,34
8339,18562,2022-07-23,RT2,27,34
8340,18559,2022-07-23,RT2,22,44
8341,17563,2022-07-23,RT2,32,44
8342,17562,2022-07-23,RT2,13,30
8343,18558,2022-07-23,RT2,18,30
8344,17564,2022-07-23,RT2,23,40
8345,18561,2022-07-23,RT2,30,40
8346,18560,2022-07-23,RT2,28,40
8347,17560,2022-07-23,RT2,26,45
8348,19561,2022-07-23,RT2,29,45
8349,19563,2022-07-23,RT2,26,45
8350,16559,2022-07-23,RT1,21,30
8351,19562,2022-07-23,RT3,21,29
8352,19561,2022-07-23,RT3,19,29
8353,18562,2022-07-23,RT3,21,29
8354,17558,2022-07-23,RT3,14,27
8355,17562,2022-07-23,RT3,12,27
8356,19559,2022-07-23,RT3,17,27
8357,16559,2022-07-23,RT3,24,32
8358,16558,2022-07-23,RT3,6,8
8359,17560,2022-07-23,RT3,15,25
8360,18561,2022-07-23,RT3,21,25
8361,16561,2022-07-23,RT3,17,21
8362,16563,2022-07-23,RT3,16,20
8363,18558,2022-07-23,RT3,17,26
8364,18560,2022-07-23,RT3,18,24
8365,16560,2022-07-23,RT3,13,20
8366,19560,2022-07-23,RT3,13,19
8367,17561,2022-07-23,RT3,14,19
8368,18563,2022-07-23,RT3,14,23
8369,17564,2022-07-23,RT3,14,24
8370,17563,2022-07-23,RT3,12,16
8371,18559,2022-07-23,RT3,12,23
8372,16562,2022-07-23,RT3,11,18
8373,17559,2022-07-23,RT3,11,16
8374,19558,2022-07-23,RT3,11,21
8375,19559,2022-07-23,RT4,2,3
8376,16562,2022-07-23,RT4,4,6
8377,16560,2022-07-23,RT4,4,7
8378,19558,2022-07-23,RT4,4,7
8379,19561,2022-07-23,RT4,4,7
8380,16561,2022-07-23,RT4,8,10
8381,17560,2022-07-23,RT4,8,13
8382,18561,2022-07-23,RT4,7,9
8383,17564,2022-07-23,RT4,9,17
8384,18560,2022-07-23,RT4,13,15
8385,19560,2022-07-23,RT4,12,16
8386,18559,2022-07-23,RT4,10,19
8387,17563,2022-07-23,RT4,15,19
8388,19562,2022-07-23,RT4,10,14
8389,17559,2022-07-23,RT4,11,14
8390,18558,2022-07-23,RT4,12,20
8391,18562,2022-07-23,RT4,16,20
8392,18563,2022-07-23,RT4,10,18
8393,16563,2022-07-23,RT4,12,18
8394,16559,2022-07-23,RT4,15,18
8395,17558,2022-07-23,RT4,3,6
8396,17562,2022-07-23,RT4,3,6
8397,19563,2022-07-23,RT4,3,6
8398,17561,2022-07-23,RT4,3,4
8399,16558,2022-07-23,RT4,3,3
8400,16559,2022-07-24,RT1,20,30
8401,18560,2022-07-24,RT1,23,30
8402,19562,2022-07-24,RT1,23,30
8403,19563,2022-07-24,RT1,18,30
8404,17558,2022-07-24,RT1,10,19
8405,16558,2022-07-24,RT1,15,19
8406,17560,2022-07-24,RT1,21,40
8407,19558,2022-07-24,RT1,20,40
8408,19560,2022-07-24,RT1,18,26
8409,17561,2022-07-24,RT1,17,26
8410,16560,2022-07-24,RT1,22,34
8411,16561,2022-07-24,RT1,14,18
8412,16562,2022-07-24,RT1,21,31
8413,16563,2022-07-24,RT1,33,41
8414,17559,2022-07-24,RT1,24,32
8415,17562,2022-07-24,RT1,9,20
8416,17563,2022-07-24,RT1,18,25
8417,18558,2022-07-24,RT1,8,15
8418,18559,2022-07-24,RT1,22,42
8419,18561,2022-07-24,RT1,22,33
8420,18562,2022-07-24,RT1,27,38
8421,18563,2022-07-24,RT1,15,27
8422,19559,2022-07-24,RT1,15,24
8423,19561,2022-07-24,RT1,20,36
8424,17564,2022-07-24,RT1,8,16
8425,19562,2022-07-24,RT2,16,23
8426,18563,2022-07-24,RT2,17,29
8427,17561,2022-07-24,RT2,27,36
8428,17558,2022-07-24,RT2,30,50
8429,16562,2022-07-24,RT2,27,43
8430,16561,2022-07-24,RT2,18,24
8431,16558,2022-07-24,RT2,17,22
8432,19560,2022-07-24,RT2,25,38
8433,16563,2022-07-24,RT2,30,38
8434,16559,2022-07-24,RT2,29,41
8435,19559,2022-07-24,RT2,24,41
8436,19558,2022-07-24,RT2,17,39
8437,17559,2022-07-24,RT2,28,39
8438,16560,2022-07-24,RT2,23,34
8439,18562,2022-07-24,RT2,22,34
8440,18559,2022-07-24,RT2,23,44
8441,17563,2022-07-24,RT2,33,44
8442,17562,2022-07-24,RT2,15,30
8443,18558,2022-07-24,RT2,16,30
8444,17564,2022-07-24,RT2,20,40
8445,18561,2022-07-24,RT2,26,40
8446,18560,2022-07-24,RT2,31,40
8447,17560,2022-07-24,RT2,28,45
8448,19561,2022-07-24,RT2,25,45
8449,19563,2022-07-24,RT2,25,45
8450,19563,2022-07-24,RT3,17,29
8451,19562,2022-07-24,RT3,22,29
8452,19561,2022-07-24,RT3,16,29
8453,18562,2022-07-24,RT3,23,29
8454,17558,2022-07-24,RT3,16,27
8455,17562,2022-07-24,RT3,16,27
8456,19559,2022-07-24,RT3,18,27
8457,16559,2022-07-24,RT3,26,32
8458,16558,2022-07-24,RT3,6,8
8459,17560,2022-07-24,RT3,16,25
8460,18561,2022-07-24,RT3,18,25
8461,16561,2022-07-24,RT3,16,21
8462,16563,2022-07-24,RT3,17,20
8463,18560,2022-07-24,RT3,18,24
8464,18558,2022-07-24,RT3,15,26
8465,18563,2022-07-24,RT3,15,23
8466,16560,2022-07-24,RT3,13,20
8467,17559,2022-07-24,RT3,13,16
8468,17561,2022-07-24,RT3,13,19
8469,19560,2022-07-24,RT3,13,19
8470,19558,2022-07-24,RT3,9,21
8471,16562,2022-07-24,RT3,12,18
8472,17563,2022-07-24,RT3,12,16
8473,18559,2022-07-24,RT3,12,23
8474,17564,2022-07-24,RT3,12,24
8475,19559,2022-07-24,RT4,2,3
8476,19563,2022-07-24,RT4,4,6
8477,19561,2022-07-24,RT4,4,7
8478,16560,2022-07-24,RT4,5,7
8479,16561,2022-07-24,RT4,8,10
8480,17560,2022-07-24,RT4,9,13
8481,18561,2022-07-24,RT4,7,9
8482,17564,2022-07-24,RT4,9,17
8483,18560,2022-07-24,RT4,10,15
8484,19560,2022-07-24,RT4,13,16
8485,18559,2022-07-24,RT4,11,19
8486,17563,2022-07-24,RT4,13,19
8487,19562,2022-07-24,RT4,12,14
8488,17559,2022-07-24,RT4,11,14
8489,18558,2022-07-24,RT4,12,20
8490,18562,2022-07-24,RT4,13,20
8491,18563,2022-07-24,RT4,9,18
8492,16563,2022-07-24,RT4,14,18
8493,16559,2022-07-24,RT4,12,18
8494,16562,2022-07-24,RT4,3,6
8495,17558,2022-07-24,RT4,3,6
8496,17562,2022-07-24,RT4,3,6
8497,19558,2022-07-24,RT4,3,7
8498,17561,2022-07-24,RT4,3,4
8499,16558,2022-07-24,RT4,3,3
8500,16559,2022-07-25,RT1,16,30
8501,18560,2022-07-25,RT1,15,30
8502,19562,2022-07-25,RT1,16,30
8503,19563,2022-07-25,RT1,12,30
8504,17558,2022-07-25,RT1,7,19
8505,16558,2022-07-25,RT1,10,19
8506,17560,2022-07-25,RT1,17,40
8507,19558,2022-07-25,RT1,12,40
8508,19560,2022-07-25,RT1,13,26
8509,17561,2022-07-25,RT1,15,26
8510,16560,2022-07-25,RT1,16,34
8511,16561,2022-07-25,RT1,9,18
8512,16562,2022-07-25,RT1,15,31
8513,16563,2022-07-25,RT1,21,41
8514,17559,2022-07-25,RT1,19,32
8515,17562,2022-07-25,RT1,9,20
8516,17563,2022-07-25,RT1,12,25
8517,18558,2022-07-25,RT1,7,15
8518,18559,2022-07-25,RT1,11,42
8519,18561,2022-07-25,RT1,15,33
8520,18562,2022-07-25,RT1,18,38
8521,18563,2022-07-25,RT1,10,27
8522,19559,2022-07-25,RT1,11,24
8523,19561,2022-07-25,RT1,16,36
8524,17564,2022-07-25,RT1,6,16
8525,19562,2022-07-25,RT2,12,23
8526,18563,2022-07-25,RT2,11,29
8527,17561,2022-07-25,RT2,20,36
8528,17558,2022-07-25,RT2,23,50
8529,16562,2022-07-25,RT2,15,43
8530,16561,2022-07-25,RT2,11,24
8531,16558,2022-07-25,RT2,10,22
8532,19560,2022-07-25,RT2,19,38
8533,16563,2022-07-25,RT2,25,38
8534,16559,2022-07-25,RT2,20,41
8535,19559,2022-07-25,RT2,16,41
8536,19558,2022-07-25,RT2,11,39
8537,17559,2022-07-25,RT2,17,39
8538,16560,2022-07-25,RT2,12,34
8539,18562,2022-07-25,RT2,19,34
8540,18559,2022-07-25,RT2,13,44
8541,17563,2022-07-25,RT2,24,44
8542,17562,2022-07-25,RT2,11,30
8543,18558,2022-07-25,RT2,13,30
8544,17564,2022-07-25,RT2,12,40
8545,18561,2022-07-25,RT2,20,40
8546,18560,2022-07-25,RT2,20,40
8547,17560,2022-07-25,RT2,22,45
8548,19561,2022-07-25,RT2,20,45
8549,19563,2022-07-25,RT2,20,45
8550,19563,2022-07-25,RT3,13,29
8551,19562,2022-07-25,RT3,12,29
8552,19561,2022-07-25,RT3,15,29
8553,18562,2022-07-25,RT3,15,29
8554,17558,2022-07-25,RT3,11,27
8555,17562,2022-07-25,RT3,11,27
8556,19559,2022-07-25,RT3,11,27
8557,16559,2022-07-25,RT3,20,32
8558,16558,2022-07-25,RT3,4,8
8559,16562,2022-07-25,RT3,6,18
8560,18559,2022-07-25,RT3,7,23
8561,19558,2022-07-25,RT3,8,21
8562,19560,2022-07-25,RT3,8,19
8563,18560,2022-07-25,RT3,14,24
8564,18561,2022-07-25,RT3,14,25
8565,16560,2022-07-25,RT3,9,20
8566,17559,2022-07-25,RT3,9,16
8567,17563,2022-07-25,RT3,9,16
8568,18563,2022-07-25,RT3,9,23
8569,17564,2022-07-25,RT3,9,24
8570,16561,2022-07-25,RT3,10,21
8571,17560,2022-07-25,RT3,10,25
8572,17561,2022-07-25,RT3,10,19
8573,16563,2022-07-25,RT3,12,20
8574,18558,2022-07-25,RT3,11,26
8575,16560,2022-07-25,RT4,2,7
8576,17561,2022-07-25,RT4,2,4
8577,17562,2022-07-25,RT4,2,6
8578,19558,2022-07-25,RT4,2,7
8579,19561,2022-07-25,RT4,2,7
8580,19563,2022-07-25,RT4,2,6
8581,19559,2022-07-25,RT4,2,3
8582,16558,2022-07-25,RT4,2,3
8583,16561,2022-07-25,RT4,5,10
8584,17560,2022-07-25,RT4,5,13
8585,18561,2022-07-25,RT4,5,9
8586,17564,2022-07-25,RT4,7,17
8587,18560,2022-07-25,RT4,8,15
8588,19560,2022-07-25,RT4,9,16
8589,18559,2022-07-25,RT4,7,19
8590,17563,2022-07-25,RT4,9,19
8591,19562,2022-07-25,RT4,10,14
8592,17559,2022-07-25,RT4,7,14
8593,18558,2022-07-25,RT4,7,20
8594,18562,2022-07-25,RT4,10,20
8595,18563,2022-07-25,RT4,8,18
8596,16563,2022-07-25,RT4,8,18
8597,16559,2022-07-25,RT4,11,18
8598,16562,2022-07-25,RT4,3,6
8599,17558,2022-07-25,RT4,3,6
8600,19563,2022-07-26,RT3,11,29
8601,18560,2022-07-26,RT1,14,30
8602,19562,2022-07-26,RT1,15,30
8603,19563,2022-07-26,RT1,13,30
8604,17558,2022-07-26,RT1,7,19
8605,16558,2022-07-26,RT1,10,19
8606,17560,2022-07-26,RT1,14,40
8607,19558,2022-07-26,RT1,13,40
8608,19560,2022-07-26,RT1,14,26
8609,17561,2022-07-26,RT1,13,26
8610,16560,2022-07-26,RT1,13,34
8611,16561,2022-07-26,RT1,9,18
8612,16562,2022-07-26,RT1,14,31
8613,16563,2022-07-26,RT1,24,41
8614,17559,2022-07-26,RT1,16,32
8615,17562,2022-07-26,RT1,8,20
8616,17563,2022-07-26,RT1,14,25
8617,18558,2022-07-26,RT1,6,15
8618,18559,2022-07-26,RT1,13,42
8619,18561,2022-07-26,RT1,15,33
8620,18562,2022-07-26,RT1,23,38
8621,18563,2022-07-26,RT1,11,27
8622,19559,2022-07-26,RT1,10,24
8623,19561,2022-07-26,RT1,16,36
8624,17564,2022-07-26,RT1,6,16
8625,19562,2022-07-26,RT2,13,23
8626,18563,2022-07-26,RT2,12,29
8627,17561,2022-07-26,RT2,15,36
8628,17558,2022-07-26,RT2,19,50
8629,16562,2022-07-26,RT2,20,43
8630,16561,2022-07-26,RT2,12,24
8631,16558,2022-07-26,RT2,12,22
8632,19560,2022-07-26,RT2,17,38
8633,16563,2022-07-26,RT2,20,38
8634,16559,2022-07-26,RT2,23,41
8635,19559,2022-07-26,RT2,20,41
8636,19558,2022-07-26,RT2,15,39
8637,17559,2022-07-26,RT2,18,39
8638,16560,2022-07-26,RT2,13,34
8639,18562,2022-07-26,RT2,17,34
8640,18559,2022-07-26,RT2,13,44
8641,17563,2022-07-26,RT2,26,44
8642,17562,2022-07-26,RT2,11,30
8643,18558,2022-07-26,RT2,12,30
8644,17564,2022-07-26,RT2,15,40
8645,18561,2022-07-26,RT2,23,40
8646,18560,2022-07-26,RT2,18,40
8647,17560,2022-07-26,RT2,19,45
8648,19561,2022-07-26,RT2,18,45
8649,19563,2022-07-26,RT2,20,45
8650,16559,2022-07-26,RT1,19,30
8651,19562,2022-07-26,RT3,13,29
8652,19561,2022-07-26,RT3,10,29
8653,18562,2022-07-26,RT3,15,29
8654,17558,2022-07-26,RT3,12,27
8655,17562,2022-07-26,RT3,7,27
8656,19559,2022-07-26,RT3,11,27
8657,16559,2022-07-26,RT3,16,32
8658,16558,2022-07-26,RT3,4,8
8659,19558,2022-07-26,RT3,7,21
8660,16562,2022-07-26,RT3,8,18
8661,17559,2022-07-26,RT3,8,16
8662,18559,2022-07-26,RT3,8,23
8663,18560,2022-07-26,RT3,13,24
8664,17563,2022-07-26,RT3,9,16
8665,18563,2022-07-26,RT3,9,23
8666,17564,2022-07-26,RT3,9,24
8667,16560,2022-07-26,RT3,10,20
8668,16561,2022-07-26,RT3,10,21
8669,17561,2022-07-26,RT3,10,19
8670,19560,2022-07-26,RT3,10,19
8671,17560,2022-07-26,RT3,12,25
8672,18561,2022-07-26,RT3,12,25
8673,16563,2022-07-26,RT3,11,20
8674,18558,2022-07-26,RT3,11,26
8675,17558,2022-07-26,RT4,2,6
8676,17561,2022-07-26,RT4,2,4
8677,16558,2022-07-26,RT4,2,3
8678,16562,2022-07-26,RT4,4,6
8679,18561,2022-07-26,RT4,4,9
8680,16561,2022-07-26,RT4,5,10
8681,17560,2022-07-26,RT4,5,13
8682,17564,2022-07-26,RT4,6,17
8683,19559,2022-07-26,RT4,1,3
8684,18560,2022-07-26,RT4,8,15
8685,19560,2022-07-26,RT4,8,16
8686,18559,2022-07-26,RT4,7,19
8687,17563,2022-07-26,RT4,9,19
8688,19562,2022-07-26,RT4,7,14
8689,17559,2022-07-26,RT4,7,14
8690,18558,2022-07-26,RT4,9,20
8691,18562,2022-07-26,RT4,11,20
8692,18563,2022-07-26,RT4,8,18
8693,16563,2022-07-26,RT4,9,18
8694,16559,2022-07-26,RT4,10,18
8695,17562,2022-07-26,RT4,3,6
8696,19563,2022-07-26,RT4,3,6
8697,16560,2022-07-26,RT4,3,7
8698,19558,2022-07-26,RT4,3,7
8699,19561,2022-07-26,RT4,3,7
8700,16559,2022-07-27,RT1,16,30
8701,18560,2022-07-27,RT1,17,30
8702,19562,2022-07-27,RT1,14,30
8703,19563,2022-07-27,RT1,13,30
8704,17558,2022-07-27,RT1,8,19
8705,16558,2022-07-27,RT1,10,19
8706,17560,2022-07-27,RT1,16,40
8707,19558,2022-07-27,RT1,13,40
8708,19560,2022-07-27,RT1,11,26
8709,17561,2022-07-27,RT1,14,26
8710,16560,2022-07-27,RT1,14,34
8711,16561,2022-07-27,RT1,9,18
8712,16562,2022-07-27,RT1,13,31
8713,16563,2022-07-27,RT1,17,41
8714,17559,2022-07-27,RT1,15,32
8715,17562,2022-07-27,RT1,8,20
8716,17563,2022-07-27,RT1,15,25
8717,18558,2022-07-27,RT1,6,15
8718,18559,2022-07-27,RT1,14,42
8719,18561,2022-07-27,RT1,14,33
8720,18562,2022-07-27,RT1,22,38
8721,18563,2022-07-27,RT1,11,27
8722,19559,2022-07-27,RT1,9,24
8723,19561,2022-07-27,RT1,14,36
8724,17564,2022-07-27,RT1,6,16
8725,19562,2022-07-27,RT2,12,23
8726,18563,2022-07-27,RT2,13,29
8727,17561,2022-07-27,RT2,18,36
8728,17558,2022-07-27,RT2,22,50
8729,16562,2022-07-27,RT2,17,43
8730,16561,2022-07-27,RT2,11,24
8731,16558,2022-07-27,RT2,12,22
8732,19560,2022-07-27,RT2,20,38
8733,16563,2022-07-27,RT2,20,38
8734,16559,2022-07-27,RT2,21,41
8735,19559,2022-07-27,RT2,18,41
8736,19558,2022-07-27,RT2,13,39
8737,17559,2022-07-27,RT2,20,39
8738,16560,2022-07-27,RT2,13,34
8739,18562,2022-07-27,RT2,20,34
8740,18559,2022-07-27,RT2,15,44
8741,17563,2022-07-27,RT2,22,44
8742,17562,2022-07-27,RT2,10,30
8743,18558,2022-07-27,RT2,12,30
8744,17564,2022-07-27,RT2,14,40
8745,18561,2022-07-27,RT2,20,40
8746,18560,2022-07-27,RT2,25,40
8747,17560,2022-07-27,RT2,20,45
8748,19561,2022-07-27,RT2,16,45
8749,19563,2022-07-27,RT2,18,45
8750,19563,2022-07-27,RT3,12,29
8751,19562,2022-07-27,RT3,14,29
8752,19561,2022-07-27,RT3,11,29
8753,18562,2022-07-27,RT3,14,29
8754,17558,2022-07-27,RT3,12,27
8755,17562,2022-07-27,RT3,10,27
8756,19559,2022-07-27,RT3,11,27
8757,16559,2022-07-27,RT3,21,32
8758,16558,2022-07-27,RT3,3,8
8759,18559,2022-07-27,RT3,7,23
8760,16560,2022-07-27,RT3,8,20
8761,17559,2022-07-27,RT3,8,16
8762,19558,2022-07-27,RT3,8,21
8763,18560,2022-07-27,RT3,13,24
8764,18561,2022-07-27,RT3,13,25
8765,16562,2022-07-27,RT3,9,18
8766,17563,2022-07-27,RT3,9,16
